,Unnamed: 0,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes,Year,Month,Association,Start (ET)
718,63,2004-05-19,Sacramento Kings,80,Minnesota Timberwolves,83,https://www.basketball-reference.com/boxscores/,,"19,944",Playoffs,2004,5,NBA,8:30p
719,64,2004-05-20,New Jersey Nets,69,Detroit Pistons,90,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,5,NBA,8:00p
720,65,2004-05-21,Los Angeles Lakers,97,Minnesota Timberwolves,88,https://www.basketball-reference.com/boxscores/,,"19,552",Playoffs,2004,5,NBA,9:00p
721,66,2004-05-22,Detroit Pistons,74,Indiana Pacers,78,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2004,5,NBA,8:00p
722,67,2004-05-23,Los Angeles Lakers,71,Minnesota Timberwolves,89,https://www.basketball-reference.com/boxscores/,,"19,707",Playoffs,2004,5,NBA,8:30p
723,68,2004-05-24,Detroit Pistons,72,Indiana Pacers,67,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2004,5,NBA,8:00p
724,69,2004-05-25,Minnesota Timberwolves,89,Los Angeles Lakers,100,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2004,5,NBA,9:00p
725,70,2004-05-26,Indiana Pacers,78,Detroit Pistons,85,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,5,NBA,8:30p
726,71,2004-05-27,Minnesota Timberwolves,85,Los Angeles Lakers,92,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2004,5,NBA,9:00p
727,72,2004-05-28,Indiana Pacers,83,Detroit Pistons,68,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,5,NBA,8:00p
728,73,2004-05-29,Los Angeles Lakers,96,Minnesota Timberwolves,98,https://www.basketball-reference.com/boxscores/,,"20,109",Playoffs,2004,5,NBA,8:30p
729,74,2004-05-30,Detroit Pistons,83,Indiana Pacers,65,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2004,5,NBA,8:00p
730,75,2004-05-31,Minnesota Timberwolves,90,Los Angeles Lakers,96,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2004,5,NBA,9:00p
731,76,2004-06-01,Indiana Pacers,65,Detroit Pistons,69,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,6,NBA,8:00p
732,77,2004-06-06,Detroit Pistons,87,Los Angeles Lakers,75,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2004,6,NBA,9:00p
733,78,2004-06-08,Detroit Pistons,91,Los Angeles Lakers,99,https://www.basketball-reference.com/boxscores/,OT,"18,997",Playoffs,2004,6,NBA,9:00p
734,79,2004-06-10,Los Angeles Lakers,68,Detroit Pistons,88,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,6,NBA,9:00p
735,80,2004-06-13,Los Angeles Lakers,80,Detroit Pistons,88,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,6,NBA,9:00p
736,81,2004-06-15,Los Angeles Lakers,87,Detroit Pistons,100,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2004,6,NBA,9:00p
737,0,2005-04-23,Philadelphia 76ers,85,Detroit Pistons,106,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,4,NBA,3:00p
738,1,2005-04-23,Houston Rockets,98,Dallas Mavericks,86,https://www.basketball-reference.com/boxscores/,,"20,768",Playoffs,2005,4,NBA,5:30p
739,2,2005-04-23,Indiana Pacers,82,Boston Celtics,102,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2005,4,NBA,8:00p
740,3,2005-04-23,Sacramento Kings,82,Seattle SuperSonics,87,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,4,NBA,10:30p
741,4,2005-04-24,New Jersey Nets,98,Miami Heat,116,https://www.basketball-reference.com/boxscores/,,"20,212",Playoffs,2005,4,NBA,3:00p
742,5,2005-04-24,Washington Wizards,94,Chicago Bulls,103,https://www.basketball-reference.com/boxscores/,,"22,655",Playoffs,2005,4,NBA,5:30p
743,6,2005-04-24,Denver Nuggets,93,San Antonio Spurs,87,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,4,NBA,8:00p
744,7,2005-04-24,Memphis Grizzlies,103,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,4,NBA,10:30p
745,8,2005-04-25,Indiana Pacers,82,Boston Celtics,79,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2005,4,NBA,7:00p
746,9,2005-04-25,Houston Rockets,113,Dallas Mavericks,111,https://www.basketball-reference.com/boxscores/,,"20,884",Playoffs,2005,4,NBA,9:30p
747,10,2005-04-26,Philadelphia 76ers,84,Detroit Pistons,99,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,4,NBA,7:30p
748,11,2005-04-26,New Jersey Nets,87,Miami Heat,104,https://www.basketball-reference.com/boxscores/,,"20,276",Playoffs,2005,4,NBA,8:00p
749,12,2005-04-26,Sacramento Kings,93,Seattle SuperSonics,105,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,4,NBA,10:30p
750,13,2005-04-27,Denver Nuggets,76,San Antonio Spurs,104,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,4,NBA,8:00p
751,14,2005-04-27,Washington Wizards,103,Chicago Bulls,113,https://www.basketball-reference.com/boxscores/,,"22,605",Playoffs,2005,4,NBA,8:30p
752,15,2005-04-27,Memphis Grizzlies,103,Phoenix Suns,108,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,4,NBA,10:30p
753,16,2005-04-28,Miami Heat,108,New Jersey Nets,105,https://www.basketball-reference.com/boxscores/,2OT,"20,174",Playoffs,2005,4,NBA,7:00p
754,17,2005-04-28,Boston Celtics,76,Indiana Pacers,99,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2005,4,NBA,8:30p
755,18,2005-04-28,Dallas Mavericks,106,Houston Rockets,102,https://www.basketball-reference.com/boxscores/,,"18,199",Playoffs,2005,4,NBA,9:30p
756,19,2005-04-29,Detroit Pistons,104,Philadelphia 76ers,115,https://www.basketball-reference.com/boxscores/,,"16,907",Playoffs,2005,4,NBA,8:00p
757,20,2005-04-29,Phoenix Suns,110,Memphis Grizzlies,90,https://www.basketball-reference.com/boxscores/,,"18,119",Playoffs,2005,4,NBA,9:00p
758,21,2005-04-29,Seattle SuperSonics,104,Sacramento Kings,116,https://www.basketball-reference.com/boxscores/,,"17,317",Playoffs,2005,4,NBA,10:30p
759,22,2005-04-30,Chicago Bulls,99,Washington Wizards,117,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2005,4,NBA,3:00p
760,23,2005-04-30,Dallas Mavericks,97,Houston Rockets,93,https://www.basketball-reference.com/boxscores/,,"18,211",Playoffs,2005,4,NBA,5:30p
761,24,2005-04-30,Boston Celtics,110,Indiana Pacers,79,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2005,4,NBA,8:00p
762,25,2005-04-30,San Antonio Spurs,86,Denver Nuggets,78,https://www.basketball-reference.com/boxscores/,,"19,913",Playoffs,2005,4,NBA,10:30p
763,26,2005-05-01,Detroit Pistons,97,Philadelphia 76ers,92,https://www.basketball-reference.com/boxscores/,OT,"15,894",Playoffs,2005,5,NBA,1:00p
764,27,2005-05-01,Miami Heat,110,New Jersey Nets,97,https://www.basketball-reference.com/boxscores/,,"20,174",Playoffs,2005,5,NBA,3:30p
765,28,2005-05-01,Phoenix Suns,123,Memphis Grizzlies,115,https://www.basketball-reference.com/boxscores/,,"17,243",Playoffs,2005,5,NBA,8:00p
766,29,2005-05-01,Seattle SuperSonics,115,Sacramento Kings,102,https://www.basketball-reference.com/boxscores/,,"17,317",Playoffs,2005,5,NBA,10:30p
767,30,2005-05-02,Chicago Bulls,99,Washington Wizards,106,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2005,5,NBA,7:30p
768,31,2005-05-02,Houston Rockets,100,Dallas Mavericks,103,https://www.basketball-reference.com/boxscores/,,"20,894",Playoffs,2005,5,NBA,8:00p
769,32,2005-05-02,San Antonio Spurs,126,Denver Nuggets,115,https://www.basketball-reference.com/boxscores/,OT,"19,776",Playoffs,2005,5,NBA,10:30p
770,33,2005-05-03,Indiana Pacers,90,Boston Celtics,85,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2005,5,NBA,7:30p
771,34,2005-05-03,Philadelphia 76ers,78,Detroit Pistons,88,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,8:00p
772,35,2005-05-03,Sacramento Kings,118,Seattle SuperSonics,122,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,5,NBA,10:30p
773,36,2005-05-04,Washington Wizards,112,Chicago Bulls,110,https://www.basketball-reference.com/boxscores/,,"22,250",Playoffs,2005,5,NBA,7:00p
774,37,2005-05-04,Denver Nuggets,89,San Antonio Spurs,99,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,9:30p
775,38,2005-05-05,Boston Celtics,92,Indiana Pacers,89,https://www.basketball-reference.com/boxscores/,OT,"18,345",Playoffs,2005,5,NBA,7:00p
776,39,2005-05-05,Dallas Mavericks,83,Houston Rockets,101,https://www.basketball-reference.com/boxscores/,,"18,215",Playoffs,2005,5,NBA,9:30p
777,40,2005-05-06,Chicago Bulls,91,Washington Wizards,94,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2005,5,NBA,8:00p
778,41,2005-05-07,Indiana Pacers,97,Boston Celtics,70,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2005,5,NBA,7:00p
779,42,2005-05-07,Houston Rockets,76,Dallas Mavericks,116,https://www.basketball-reference.com/boxscores/,,"20,884",Playoffs,2005,5,NBA,9:30p
780,43,2005-05-08,Washington Wizards,86,Miami Heat,105,https://www.basketball-reference.com/boxscores/,,"20,151",Playoffs,2005,5,NBA,3:30p
781,44,2005-05-08,Seattle SuperSonics,81,San Antonio Spurs,103,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,8:00p
782,45,2005-05-09,Indiana Pacers,81,Detroit Pistons,96,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,8:00p
783,46,2005-05-09,Dallas Mavericks,102,Phoenix Suns,127,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,5,NBA,10:30p
784,47,2005-05-10,Washington Wizards,102,Miami Heat,108,https://www.basketball-reference.com/boxscores/,,"20,205",Playoffs,2005,5,NBA,7:00p
785,48,2005-05-10,Seattle SuperSonics,91,San Antonio Spurs,108,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,9:30p
786,49,2005-05-11,Indiana Pacers,92,Detroit Pistons,83,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,8:00p
787,50,2005-05-11,Dallas Mavericks,108,Phoenix Suns,106,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,5,NBA,10:30p
788,51,2005-05-12,Miami Heat,102,Washington Wizards,95,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2005,5,NBA,8:00p
789,52,2005-05-12,San Antonio Spurs,91,Seattle SuperSonics,92,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,5,NBA,10:30p
790,53,2005-05-13,Detroit Pistons,74,Indiana Pacers,79,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2005,5,NBA,7:00p
791,54,2005-05-13,Phoenix Suns,119,Dallas Mavericks,102,https://www.basketball-reference.com/boxscores/,,"20,896",Playoffs,2005,5,NBA,9:30p
792,55,2005-05-14,Miami Heat,99,Washington Wizards,95,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2005,5,NBA,8:00p
793,56,2005-05-15,Detroit Pistons,89,Indiana Pacers,76,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2005,5,NBA,3:30p
794,57,2005-05-15,San Antonio Spurs,89,Seattle SuperSonics,101,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,5,NBA,7:00p
795,58,2005-05-15,Phoenix Suns,109,Dallas Mavericks,119,https://www.basketball-reference.com/boxscores/,,"20,894",Playoffs,2005,5,NBA,9:30p
796,59,2005-05-17,Indiana Pacers,67,Detroit Pistons,86,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,7:00p
797,60,2005-05-17,Seattle SuperSonics,90,San Antonio Spurs,103,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,9:30p
798,61,2005-05-18,Dallas Mavericks,108,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,5,NBA,9:00p
799,62,2005-05-19,Detroit Pistons,88,Indiana Pacers,79,https://www.basketball-reference.com/boxscores/,,"18,345",Playoffs,2005,5,NBA,8:00p
800,63,2005-05-19,San Antonio Spurs,98,Seattle SuperSonics,96,https://www.basketball-reference.com/boxscores/,,"17,072",Playoffs,2005,5,NBA,10:30p
801,64,2005-05-20,Phoenix Suns,130,Dallas Mavericks,126,https://www.basketball-reference.com/boxscores/,OT,"20,915",Playoffs,2005,5,NBA,9:00p
802,65,2005-05-22,San Antonio Spurs,121,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,5,NBA,3:30p
803,66,2005-05-23,Detroit Pistons,90,Miami Heat,81,https://www.basketball-reference.com/boxscores/,,"20,203",Playoffs,2005,5,NBA,8:00p
804,67,2005-05-24,San Antonio Spurs,111,Phoenix Suns,108,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,5,NBA,9:00p
805,68,2005-05-25,Detroit Pistons,86,Miami Heat,92,https://www.basketball-reference.com/boxscores/,,"20,228",Playoffs,2005,5,NBA,8:00p
806,69,2005-05-28,Phoenix Suns,92,San Antonio Spurs,102,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,9:00p
807,70,2005-05-29,Miami Heat,113,Detroit Pistons,104,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,8:00p
808,71,2005-05-30,Phoenix Suns,111,San Antonio Spurs,106,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,5,NBA,8:30p
809,72,2005-05-31,Miami Heat,96,Detroit Pistons,106,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,5,NBA,8:00p
810,73,2005-06-01,San Antonio Spurs,101,Phoenix Suns,95,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2005,6,NBA,9:00p
811,74,2005-06-02,Detroit Pistons,76,Miami Heat,88,https://www.basketball-reference.com/boxscores/,,"20,225",Playoffs,2005,6,NBA,8:00p
812,75,2005-06-04,Miami Heat,66,Detroit Pistons,91,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,6,NBA,8:00p
813,76,2005-06-06,Detroit Pistons,88,Miami Heat,82,https://www.basketball-reference.com/boxscores/,,"20,241",Playoffs,2005,6,NBA,8:00p
814,77,2005-06-09,Detroit Pistons,69,San Antonio Spurs,84,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,6,NBA,9:00p
815,78,2005-06-12,Detroit Pistons,76,San Antonio Spurs,97,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,6,NBA,9:00p
816,79,2005-06-14,San Antonio Spurs,79,Detroit Pistons,96,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,6,NBA,9:00p
817,80,2005-06-16,San Antonio Spurs,71,Detroit Pistons,102,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2005,6,NBA,9:00p
818,81,2005-06-19,San Antonio Spurs,96,Detroit Pistons,95,https://www.basketball-reference.com/boxscores/,OT,"22,076",Playoffs,2005,6,NBA,9:00p
819,82,2005-06-21,Detroit Pistons,95,San Antonio Spurs,86,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,6,NBA,9:00p
820,83,2005-06-23,Detroit Pistons,74,San Antonio Spurs,81,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2005,6,NBA,9:00p
821,0,2006-04-22,Washington Wizards,86,Cleveland Cavaliers,97,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2006,4,NBA,3:00p
822,1,2006-04-22,Sacramento Kings,88,San Antonio Spurs,122,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2006,4,NBA,5:30p
823,2,2006-04-22,Chicago Bulls,106,Miami Heat,111,https://www.basketball-reference.com/boxscores/,,"20,288",Playoffs,2006,4,NBA,8:00p
824,3,2006-04-22,Denver Nuggets,87,Los Angeles Clippers,89,https://www.basketball-reference.com/boxscores/,,"19,162",Playoffs,2006,4,NBA,10:30p
825,4,2006-04-23,Indiana Pacers,90,New Jersey Nets,88,https://www.basketball-reference.com/boxscores/,,"18,752",Playoffs,2006,4,NBA,1:00p
826,5,2006-04-23,Los Angeles Lakers,102,Phoenix Suns,107,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2006,4,NBA,3:30p
827,6,2006-04-23,Milwaukee Bucks,74,Detroit Pistons,92,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2006,4,NBA,7:00p
828,7,2006-04-23,Memphis Grizzlies,93,Dallas Mavericks,103,https://www.basketball-reference.com/boxscores/,,"20,340",Playoffs,2006,4,NBA,9:30p
829,8,2006-04-24,Chicago Bulls,108,Miami Heat,115,https://www.basketball-reference.com/boxscores/,,"20,214",Playoffs,2006,4,NBA,8:00p
830,9,2006-04-24,Denver Nuggets,87,Los Angeles Clippers,98,https://www.basketball-reference.com/boxscores/,,"18,794",Playoffs,2006,4,NBA,10:30p
831,10,2006-04-25,Washington Wizards,89,Cleveland Cavaliers,84,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2006,4,NBA,7:00p
832,11,2006-04-25,Indiana Pacers,75,New Jersey Nets,90,https://www.basketball-reference.com/boxscores/,,"18,472",Playoffs,2006,4,NBA,8:00p
833,12,2006-04-25,Sacramento Kings,119,San Antonio Spurs,128,https://www.basketball-reference.com/boxscores/,OT,"18,797",Playoffs,2006,4,NBA,9:30p
834,13,2006-04-26,Milwaukee Bucks,98,Detroit Pistons,109,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2006,4,NBA,7:30p
835,14,2006-04-26,Memphis Grizzlies,79,Dallas Mavericks,94,https://www.basketball-reference.com/boxscores/,,"20,612",Playoffs,2006,4,NBA,8:00p
836,15,2006-04-26,Los Angeles Lakers,99,Phoenix Suns,93,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2006,4,NBA,10:30p
837,16,2006-04-27,New Jersey Nets,95,Indiana Pacers,107,https://www.basketball-reference.com/boxscores/,,"14,706",Playoffs,2006,4,NBA,7:30p
838,17,2006-04-27,Miami Heat,90,Chicago Bulls,109,https://www.basketball-reference.com/boxscores/,,"22,133",Playoffs,2006,4,NBA,8:00p
839,18,2006-04-27,Los Angeles Clippers,87,Denver Nuggets,94,https://www.basketball-reference.com/boxscores/,,"19,099",Playoffs,2006,4,NBA,10:30p
840,19,2006-04-28,Cleveland Cavaliers,97,Washington Wizards,96,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2006,4,NBA,8:00p
841,20,2006-04-28,San Antonio Spurs,93,Sacramento Kings,94,https://www.basketball-reference.com/boxscores/,,"17,317",Playoffs,2006,4,NBA,10:00p
842,21,2006-04-28,Phoenix Suns,92,Los Angeles Lakers,99,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2006,4,NBA,10:30p
843,22,2006-04-29,New Jersey Nets,97,Indiana Pacers,88,https://www.basketball-reference.com/boxscores/,,"16,401",Playoffs,2006,4,NBA,3:00p
844,23,2006-04-29,Dallas Mavericks,94,Memphis Grizzlies,89,https://www.basketball-reference.com/boxscores/,OT,"17,871",Playoffs,2006,4,NBA,5:30p
845,24,2006-04-29,Detroit Pistons,104,Milwaukee Bucks,124,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2006,4,NBA,8:00p
846,25,2006-04-29,Los Angeles Clippers,100,Denver Nuggets,86,https://www.basketball-reference.com/boxscores/,,"19,099",Playoffs,2006,4,NBA,10:30p
847,26,2006-04-30,Miami Heat,87,Chicago Bulls,93,https://www.basketball-reference.com/boxscores/,,"22,361",Playoffs,2006,4,NBA,1:00p
848,27,2006-04-30,Phoenix Suns,98,Los Angeles Lakers,99,https://www.basketball-reference.com/boxscores/,OT,"18,997",Playoffs,2006,4,NBA,3:30p
849,28,2006-04-30,Cleveland Cavaliers,96,Washington Wizards,106,https://www.basketball-reference.com/boxscores/,,"20,173",Playoffs,2006,4,NBA,7:30p
850,29,2006-04-30,San Antonio Spurs,84,Sacramento Kings,102,https://www.basketball-reference.com/boxscores/,,"17,317",Playoffs,2006,4,NBA,10:00p
851,30,2006-05-01,Dallas Mavericks,102,Memphis Grizzlies,76,https://www.basketball-reference.com/boxscores/,,"15,104",Playoffs,2006,5,NBA,8:00p
852,31,2006-05-01,Detroit Pistons,109,Milwaukee Bucks,99,https://www.basketball-reference.com/boxscores/,,"16,296",Playoffs,2006,5,NBA,8:30p
853,32,2006-05-01,Denver Nuggets,83,Los Angeles Clippers,101,https://www.basketball-reference.com/boxscores/,,"18,648",Playoffs,2006,5,NBA,10:30p
854,33,2006-05-02,Indiana Pacers,86,New Jersey Nets,92,https://www.basketball-reference.com/boxscores/,,"18,804",Playoffs,2006,5,NBA,7:00p
855,34,2006-05-02,Chicago Bulls,78,Miami Heat,92,https://www.basketball-reference.com/boxscores/,,"20,287",Playoffs,2006,5,NBA,8:00p
856,35,2006-05-02,Sacramento Kings,98,San Antonio Spurs,109,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2006,5,NBA,9:30p
857,36,2006-05-02,Los Angeles Lakers,97,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2006,5,NBA,10:30p
858,37,2006-05-03,Milwaukee Bucks,93,Detroit Pistons,122,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2006,5,NBA,6:00p
859,38,2006-05-03,Washington Wizards,120,Cleveland Cavaliers,121,https://www.basketball-reference.com/boxscores/,OT,"20,562",Playoffs,2006,5,NBA,8:30p
